131d3cca-4cf7-47ee-a873-1f0eff8d5ed1,6 Div Commander resumes duty in Port Harcourt,,2017-02-04,,https://www.dailytrust.com.ng/news/general/6-div-commander-resumes-duty-in-port-harcourt/183826.html,https://web.archive.org/web/20170925180604/https://www.dailytrust.com.ng/news/general/6-div-commander-resumes-duty-in-port-harcourt/183826.html,2017-09-25T18:06:04,131d3cca-4cf7-47ee-a873-1f0eff8d5ed1,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
152dda04-94ea-496c-a844-17c614fa219c,"Army Arrests 37 Boko Haram Suspects in Lagos, Ogun",,2016-11-18,,https://www.thisdaylive.com/index.php/2016/11/18/army-arrests-37-boko-haram-suspects-in-lagos-ogun/,https://web.archive.org/web/20161121014209/https://www.thisdaylive.com/index.php/2016/11/18/army-arrests-37-boko-haram-suspects-in-lagos-ogun/,2016-11-21T01:42:09,152dda04-94ea-496c-a844-17c614fa219c,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
15917041-68d6-4577-893d-d100a94ac4e9,Nigeria deploys 700 soldiers to Liberia,,2015-06-26,,http://thenationonlineng.net/nigeria-deploys-700-soldiers-to-liberia/,https://web.archive.org/web/20150927145213/http://thenationonlineng.net/nigeria-deploys-700-soldiers-to-liberia/,2015-09-27T14:52:13,15917041-68d6-4577-893d-d100a94ac4e9,,Nigeria,NigeriaThe Nation,The Nation,a8df2f4e-c4b2-4329-bf08-d6b525996d07
17a7a0b4-17d8-47bf-9a00-c2c1c99c5685,Boko Haram - Massive Shake-Up in the Army,,2012-02-16,,http://www.vanguardngr.com/2012/02/boko-haram-massive-shake-up-in-the-army/,https://web.archive.org/web/20120713054411/http://www.vanguardngr.com/2012/02/boko-haram-massive-shake-up-in-the-army/?,2012-07-13T05:44:11,17a7a0b4-17d8-47bf-9a00-c2c1c99c5685,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
1baf156c-948b-4c99-aad3-b079246039b8,Nwoga Takes Over At Three Division,,2014-01-11,,http://allafrica.com/stories/201401130501.html,https://web.archive.org/web/20161104151502/http://allafrica.com/stories/201401130501.html,2016-11-04T15:15:02,1baf156c-948b-4c99-aad3-b079246039b8,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
1bc14945-bb31-4975-bcd1-fdbf52baea16,"Jonathan Names New CDS, Service Chiefs",,2012-10-05,,http://allafrica.com/stories/201210050526.html,https://web.archive.org/web/20121009070233/http://allafrica.com/stories/201210050526.html,2012-10-09T07:02:33,1bc14945-bb31-4975-bcd1-fdbf52baea16,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
1cd668a8-d49e-4036-a376-d5ebca3c4f80,EXCLUSIVE: Nigerian Army officially declares 46 soldiers missing,,2016-11-23,,https://www.premiumtimesng.com/news/headlines/216039-exclusive-nigerian-army-officially-declares-46-soldiers-missing.html,https://web.archive.org/web/20161123102341/https://www.premiumtimesng.com/news/headlines/216039-exclusive-nigerian-army-officially-declares-46-soldiers-missing.html,2016-11-23T10:23:41,1cd668a8-d49e-4036-a376-d5ebca3c4f80,,Nigeria,NigeriaPremium Times,Premium Times,80936b96-33ba-406a-babe-7abd5b0391f0
1f6a8613-bbc2-409b-b584-e26d08b8313d,Nigeria: Unearthing The Truth: Unlawful Killings and Mass Cover-Up in Zaria.,20,2016-04-22,,https://www.amnesty.org/en/documents/afr01/3883/2016/en/,https://web.archive.org/web/20160720154100/https://www.amnesty.org/en/documents/afr01/3883/2016/en/,2016-07-20T15:41:00,1f6a8613-bbc2-409b-b584-e26d08b8313d,,United Kingdom,United KingdomAmnesty International,Amnesty International,2190a9b4-8163-47a6-8461-3157f68c3ba3
1f6ae567-b76c-4a32-a03b-c6794028d5a0,"Army to Boko Haram: Surrender arms, embrace FG amnesty offer",,2018-03-29,2018-09-17,https://www.vanguardngr.com/2018/03/army-boko-haram-surrender-arms-embrace-fg-amnesty-offer/,https://web.archive.org/web/20180917184640/https://www.vanguardngr.com/2018/03/army-boko-haram-surrender-arms-embrace-fg-amnesty-offer/,,1f6ae567-b76c-4a32-a03b-c6794028d5a0,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
20964bcf-51b2-4a03-9ea0-c514d4662918,COAS commends Gov. Gaidam for presentation of vehicles to army,,2018-01-06,2018-08-08,https://www.vanguardngr.com/2018/01/coas-commends-gov-gaidam-presentation-vehicles-army/,https://web.archive.org/web/20180808185128/https://www.vanguardngr.com/2018/01/coas-commends-gov-gaidam-presentation-vehicles-army/,,20964bcf-51b2-4a03-9ea0-c514d4662918,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
213e3add-1325-4e48-b537-fa015d0a4e72,Boko Haram: Nigerian Army inducts Combat Motorbike battalion into Battle,,2016-02-28,,http://www.vanguardngr.com/2016/02/614927/,https://web.archive.org/web/20160228162501/http://www.vanguardngr.com/2016/02/614927/,2016-02-28T16:25:01,213e3add-1325-4e48-b537-fa015d0a4e72,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
2403f9fa-3b7c-4a5c-becc-626fe3e609b9,Military releases 275 suspected Boko Haram detainees,,2016-02-13,,http://www.vanguardngr.com/2016/02/military-releases-275-suspected-boko-haram-detainees/,https://web.archive.org/web/20160215084235/http://www.vanguardngr.com/2016/02/military-releases-275-suspected-boko-haram-detainees/,2016-02-15T08:42:35,2403f9fa-3b7c-4a5c-becc-626fe3e609b9,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
24ad030d-abe7-462d-9fb1-829df7df5c68,Taraba violence: Nigerian Army blames politicians as Governor Ishaku denies ordering killing of Fulanis,,2017-06-25,,https://www.premiumtimesng.com/news/headlines/235043-taraba-violence-nigerian-army-blames-politicians-governor-ishaku-denies-ordering-killing-fulanis.html,https://web.archive.org/web/20170625072833/https://www.premiumtimesng.com/news/headlines/235043-taraba-violence-nigerian-army-blames-politicians-governor-ishaku-denies-ordering-killing-fulanis.html,2017-06-25T07:28:33,24ad030d-abe7-462d-9fb1-829df7df5c68,,Nigeria,NigeriaPremium Times,Premium Times,80936b96-33ba-406a-babe-7abd5b0391f0
259b700f-fd2c-422c-85e0-e5011a25c06a,"Army kill 35 bandits, arrest 39 in North West -- GOC",,2016-03-18,,http://nannewsnigeria.com/army-kill-35-bandits-arrest-39-north-west-goc,https://web.archive.org/web/20160411192642/http://nannewsnigeria.com/army-kill-35-bandits-arrest-39-north-west-goc,2016-04-11T19:26:42,259b700f-fd2c-422c-85e0-e5011a25c06a,,Nigeria,NigeriaNews Agency of Nigeria,News Agency of Nigeria,30b475c0-e8db-408b-b2a0-e3ea93241edb
25c08012-69c2-4e12-a85a-604f0eee0df3,Nigerian Army | 81 Division,,,,http://army.mil.ng/Nigerian%20Army%20-%2081%20%20Division.html,https://web.archive.org/web/20150721223312/http://army.mil.ng/Nigerian%20Army%20-%2081%20%20Division.html,2015-07-21T22:33:12,25c08012-69c2-4e12-a85a-604f0eee0df3,,Nigeria,NigeriaNigerian Army,Nigerian Army,0a15e4a0-56bf-440d-bc1a-44a444700ac8
2671af60-5258-47fc-a314-a413256ddf72,"Dickson receives Buratai, urges him to help make Bayelsa foremost tourist, economic hub",,2018-03-05,2018-08-26,https://www.vanguardngr.com/2018/03/dickson-receives-buratai-urges-him-to-help-make-bayelsa-foremost-tourist-economic-hub/,https://web.archive.org/web/20180826001033/https://www.vanguardngr.com/2018/03/dickson-receives-buratai-urges-him-to-help-make-bayelsa-foremost-tourist-economic-hub/,,2671af60-5258-47fc-a314-a413256ddf72,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
2de9f5ea-c360-427e-b742-f1ddfa01c0b3,"Troops kill 4, arrest 9 militiamen in Bauchi State",,2018-03-18,2018-07-31,https://www.vanguardngr.com/2018/03/troops-kill-4-arrest-9-militiamen-bauchi-state/,https://web.archive.org/web/20180731125442/https://www.vanguardngr.com/2018/03/troops-kill-4-arrest-9-militiamen-bauchi-state/,,2de9f5ea-c360-427e-b742-f1ddfa01c0b3,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
2f65f578-59d2-4b4f-8ae4-920927e7e598,GOC: New Security Role Won’t Overwhelm Army,,2013-09-14,2018-08-06,http://www.thisdaylive.com:80/articles/goc-new-security-role-won-t-overwhelm-army/158976,https://web.archive.org/web/20130916231734/http://www.thisdaylive.com:80/articles/goc-new-security-role-won-t-overwhelm-army/158976,,2f65f578-59d2-4b4f-8ae4-920927e7e598,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
2fc0f588-8af2-4c04-841c-3d44f42b6ffd,"Troops clear Boko Haram in Doksa, Dure",,2016-03-06,,http://www.dailytrust.com.ng/news/general/troops-clear-boko-haram-in-doksa-dure/136754.html,https://web.archive.org/web/20160324033444/http://www.dailytrust.com.ng/news/general/troops-clear-boko-haram-in-doksa-dure/136754.html,2016-03-24T03:34:44,2fc0f588-8af2-4c04-841c-3d44f42b6ffd,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
30dd1435-d22d-4db7-9f93-fb993069ed47,"Army test officers’ proficiency in handling of weapons, military drills",,2018-07-30,2018-09-18,https://www.dailytrust.com.ng/army-test-officers-proficiency-in-handling-of-weapons-military-drills-263292.html,https://web.archive.org/web/20180918172328/https://www.dailytrust.com.ng/army-test-officers-proficiency-in-handling-of-weapons-military-drills-263292.html,,30dd1435-d22d-4db7-9f93-fb993069ed47,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
315f389c-9801-49e7-a562-440fad134991,"13 Killed, 40 Injured in Bauchi Bomb Tragedy",,2011-05-30,,http://www.thisdaylive.com/articles/13-killed-40-injured-in-bauchi-bomb-tragedy/92307/,https://web.archive.org/web/20151222210554/http://www.thisdaylive.com/articles/13-killed-40-injured-in-bauchi-bomb-tragedy/92307/,2015-12-22T21:05:54,315f389c-9801-49e7-a562-440fad134991,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
34cc8b2c-1cb1-44b2-87ae-af6e04fbbe08,Army Organises Joint Poll Exercise For Security Agencies,,2015-03-24,,http://leadership.ng/news/419844/army-organises-joint-poll-exercise-for-security-agencies,https://web.archive.org/web/20150330030844/http://leadership.ng/news/419844/army-organises-joint-poll-exercise-for-security-agencies,2015-03-30T03:08:44,34cc8b2c-1cb1-44b2-87ae-af6e04fbbe08,,Nigeria,NigeriaLeadership,Leadership,8f96e06a-1bfa-47a4-b05f-e6360770aca4
356602e4-042e-4ad3-8bb2-f539b8644514,"Rid our Forests of Criminals, Abubakar Challenges Army",,2017-08-27,,https://www.thisdaylive.com/index.php/2017/08/27/rid-our-forests-of-criminals-abubakar-challenges-army/,https://web.archive.org/web/20170827191707/https://www.thisdaylive.com/index.php/2017/08/27/rid-our-forests-of-criminals-abubakar-challenges-army/,2017-08-27T19:17:07,356602e4-042e-4ad3-8bb2-f539b8644514,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
35c79a6c-48a2-47bc-8afd-c122ac3b4353,‘We Arrested Many Boko Haram Suspects In Lagos’,,2015-08-11,,http://leadership.ng/news/453096/we-arrested-many-boko-haram-suspects-in-lagos,https://web.archive.org/web/20151217225433/http://leadership.ng/news/453096/we-arrested-many-boko-haram-suspects-in-lagos,2015-12-17T22:54:33,35c79a6c-48a2-47bc-8afd-c122ac3b4353,,Nigeria,NigeriaLeadership,Leadership,8f96e06a-1bfa-47a4-b05f-e6360770aca4
35ea21a5-cefc-4878-87e8-4cdb0cf2779e,Troops nab 3 Boko Haram terrorists in Borno,,2018-03-29,2018-08-09,https://www.vanguardngr.com/2018/03/troops-nab-3-boko-haram-terrorists-borno/,https://web.archive.org/web/20180809183436/https://www.vanguardngr.com/2018/03/troops-nab-3-boko-haram-terrorists-borno/,,35ea21a5-cefc-4878-87e8-4cdb0cf2779e,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
361de417-fe5f-4a76-9637-144f104713db,BREAKING NEWS: YAr'adua Sacks Military Chiefs; Departs to Saudi Arabia for Medical Treatment,,2008-08-19,,http://saharareporters.com/2008/08/19/breaking-news-yaradua-sacks-military-chiefs-departs-saudi-arabia-medical-treatment,https://web.archive.org/web/20150502185948/http://saharareporters.com/2008/08/19/breaking-news-yaradua-sacks-military-chiefs-departs-saudi-arabia-medical-treatment,2015-05-02T18:59:48,361de417-fe5f-4a76-9637-144f104713db,,United States of America,United States of AmericaSahara Reporters,Sahara Reporters,5b8133a3-574d-4d01-8829-2211256b5a03
37ea0e4c-2b65-47e3-8347-6c55d6230165,Army Kill 14 Boko Haram Terrorists In Yobe – GOC 3 Division,,2016-01-26,,http://independent.ng/army-kill-14-boko-haram-terrorists-yobe-goc-3-division/,https://web.archive.org/web/20170922205001/http://independent.ng/army-kill-14-boko-haram-terrorists-yobe-goc-3-division/,2017-09-22T20:50:01,37ea0e4c-2b65-47e3-8347-6c55d6230165,,Nigeria,NigeriaIndependent,Independent,e3bc0ad9-7cf5-48d2-8a95-f0e21547f575
3946c185-68a6-4248-aa19-c9278cc0ed06,Army is combat-ready for terrorists – COAS,,2012-05-27,,http://www.vanguardngr.com/2012/05/army-is-combat-ready-for-terrorists-coas/,https://web.archive.org/web/20121121055226/http://www.vanguardngr.com/2012/05/army-is-combat-ready-for-terrorists-coas/,2012-11-21T05:52:26,3946c185-68a6-4248-aa19-c9278cc0ed06,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
3b321757-557f-4af7-a20d-d30ecee55bd6,"48 Killed in Fresh Borno Attacks, Chibok Schoolgirls Sighted in Chad",,2014-05-22,,http://www.vanguardngr.com/2014/05/48-killed-fresh-borno-attacks/,https://web.archive.org/web/20140522030848/http://www.vanguardngr.com/2014/05/48-killed-fresh-borno-attacks/,2014-05-22T03:08:48,3b321757-557f-4af7-a20d-d30ecee55bd6,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
3f8dfc80-4dcc-41a1-880e-0828c3f2cdd5,"Terrorism... Shopping Malls, Tank Farms Under Surveillance",,2013-09-28,2018-08-02,http://www.thisdaylive.com/articles/terrorism-shopping-malls-tank-farms-under-surveillance/160146/,https://web.archive.org/web/20130930215016/http://www.thisdaylive.com/articles/terrorism-shopping-malls-tank-farms-under-surveillance/160146/,,3f8dfc80-4dcc-41a1-880e-0828c3f2cdd5,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
431d003c-096b-4bd1-b02b-e4676519d2d4,"GOC urges stakeholders to end perennial communal clashes in A’ibom, Cross River states",,2017-02-13,,http://www.championnews.com.ng/goc-urges-stakeholders-to-end-perennial-communal-clashes-in-aibom-cross-river-states/,https://web.archive.org/web/20170214050742/http://www.championnews.com.ng/goc-urges-stakeholders-to-end-perennial-communal-clashes-in-aibom-cross-river-states/,2017-02-14T05:07:42,431d003c-096b-4bd1-b02b-e4676519d2d4,,Nigeria,NigeriaChampion Newspapers,Champion Newspapers,56aeba70-cddd-495a-aa83-424ca50cf6b9
47392e3d-3c5f-4610-b2ec-173a0c29cce8,"Army Reconciles Warring Communities in Cross River, Ebonyi States",,2017-09-11,,https://www.thisdaylive.com/index.php/2017/09/11/army-reconciles-warring-communities-in-cross-river-ebonyi-states/,https://web.archive.org/web/20170911033348/https://www.thisdaylive.com/index.php/2017/09/11/army-reconciles-warring-communities-in-cross-river-ebonyi-states/,2017-09-11T03:33:48,47392e3d-3c5f-4610-b2ec-173a0c29cce8,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
47a1f85c-73b4-47f1-a6b5-1e82f3da010f,Army Begins Large-Scale Operation in Sambisa Forests - Commander,,2016-05-02,,http://www.premiumtimesng.com/news/more-news/202752-army-begins-large-scale-operation-sambisa-forests-commander.html,https://web.archive.org/web/20160503114230/http://www.premiumtimesng.com/news/more-news/202752-army-begins-large-scale-operation-sambisa-forests-commander.html,2016-05-03T11:42:30,47a1f85c-73b4-47f1-a6b5-1e82f3da010f,,Nigeria,NigeriaPremium Times,Premium Times,80936b96-33ba-406a-babe-7abd5b0391f0
493ac34f-6d9a-40ff-9843-5d7de6d3525c,NIGERIAN ARMY CHRONICLE OF COMMAND,,,,http://army.mil.ng/Chronicle%20of%20Command.html,https://web.archive.org/web/20150721222815/http://army.mil.ng/Chronicle%20of%20Command.html,2015-07-21T22:28:15,493ac34f-6d9a-40ff-9843-5d7de6d3525c,,Nigeria,NigeriaNigerian Army,Nigerian Army,0a15e4a0-56bf-440d-bc1a-44a444700ac8
4a0c555c-07b3-421a-aebe-3dc5f3d7b509,"We Arrested Zakzaky, Wife - Army",,2015-12-15,,http://www.dailytrust.com.ng/news/general/we-arrested-zakzaky-wife--army/124411.html,https://web.archive.org/web/20160110170009/http://dailytrust.com.ng/news/general/we-arrested-zakzaky-wife--army/124411.html,2016-01-10T17:00:09,4a0c555c-07b3-421a-aebe-3dc5f3d7b509,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
4a932064-c445-4131-b111-ceb09aade8a1,Army Demands Discipline From Civilian JTF,,2013-11-24,,http://www.thisdaylive.com/articles/army-demands-discipline-from-civilian-jtf/165083/,https://web.archive.org/web/20131206163137/http://www.thisdaylive.com/articles/army-demands-discipline-from-civilian-jtf/165083/,2013-12-06T16:31:37,4a932064-c445-4131-b111-ceb09aade8a1,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
4bf889e9-d881-4295-a498-6e3dfaa40d1b,FG Deploys Soldiers in Nasarawa,,2013-09-19,,http://leadership.ng/news/327056/fg-deploys-soldiers-nasarawa,https://web.archive.org/web/20150323114317/http://leadership.ng/news/327056/fg-deploys-soldiers-nasarawa,2015-03-23T11:43:17,4bf889e9-d881-4295-a498-6e3dfaa40d1b,,Nigeria,NigeriaLeadership,Leadership,8f96e06a-1bfa-47a4-b05f-e6360770aca4
4da481e7-b4f8-4118-9fd1-517ed10ca755,Army Explains Role Of New Division In Niger Delta,,2016-11-19,,https://www.pmnewsnigeria.com/2016/11/19/army-explains-role-of-new-division-in-niger-delta/,https://web.archive.org/web/20161120144150/https://www.pmnewsnigeria.com/2016/11/19/army-explains-role-of-new-division-in-niger-delta/,2016-11-20T14:41:50,4da481e7-b4f8-4118-9fd1-517ed10ca755,,Nigeria,NigeriaPM News,P.M. News,4d3e2ef3-26b4-4a14-ae83-ee3302c2adbe
50fffcf6-562a-49a1-bd85-416805735fbb,"Gunmen Kill DPO, 3 Policemen",,2012-04-30,2019-01-25,http://www.thisdaylive.com/articles/gunmen-kill-dpo-3-policemen/114817/,https://web.archive.org/web/20120503105759/http://www.thisdaylive.com/articles/gunmen-kill-dpo-3-policemen/114817/,,50fffcf6-562a-49a1-bd85-416805735fbb,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
546826b0-3d58-4a16-904c-ec001189b28e,Bombings: Part of failed plots to derail Jonathan’s inauguration – Security Agencies,,2011-05-31,,http://www.vanguardngr.com/2011/05/bombings-part-of-failed-plots-to-derail-jonathans-inauguration-security-agencies/,https://web.archive.org/web/20110601235824/http://www.vanguardngr.com/2011/05/bombings-part-of-failed-plots-to-derail-jonathans-inauguration-security-agencies,2011-06-01T23:58:24,546826b0-3d58-4a16-904c-ec001189b28e,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
550e0f4b-80a6-4c5a-8574-20857d90b8c1,SOUTH EAST GOVERNORS EXTOL ARMY FOR MAKING REGION INVESTORS’ SAFE HAVEN,,2016-03-01,,http://www.army.mil.ng/south-east-governors-extol-army-for-making-region-investors-safe-haven/,https://web.archive.org/web/20171129125029/http://www.army.mil.ng/south-east-governors-extol-army-for-making-region-investors-safe-haven/,2017-11-29T12:50:29,550e0f4b-80a6-4c5a-8574-20857d90b8c1,,Nigeria,NigeriaNigerian Army,Nigerian Army,0a15e4a0-56bf-440d-bc1a-44a444700ac8
5719e8e1-6caf-4e8d-8365-6e92e50ed7a9,Army troops arrest suspected kidnappers in Kaduna,,2018-04-24,2018-08-09,https://www.vanguardngr.com/2018/04/army-troops-arrest-suspected-kidnappers-kaduna/,https://web.archive.org/web/20180809183826/https://www.vanguardngr.com/2018/04/army-troops-arrest-suspected-kidnappers-kaduna/,,5719e8e1-6caf-4e8d-8365-6e92e50ed7a9,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
582d5933-38ab-4137-bc30-3fc7a4334fbd,"MASSOB counters Buhari, sure of UN referendum on Biafra",,2015-11-18,,https://guardian.ng/news/massob-counters-buhari-sure-of-un-referendum-on-biafra/,https://web.archive.org/web/20171212183851/https://guardian.ng/news/massob-counters-buhari-sure-of-un-referendum-on-biafra/,2017-12-12T18:38:51,582d5933-38ab-4137-bc30-3fc7a4334fbd,,Nigeria,NigeriaThe Guardian,The Guardian,966737d1-e1b8-4498-8a96-9b42eceb25d3
5c5f25a2-6751-40ef-a68f-4c90f4b5d8b7,Defence HQ Launch Skills Acquisition In Barracks,,2011-03-08,,https://www.pmnewsnigeria.com/2011/03/08/defence-hq-launch-skills-acquisition-in-barracks/,https://web.archive.org/web/20110308182016/https://www.pmnewsnigeria.com/2011/03/08/defence-hq-launch-skills-acquisition-in-barracks/,2011-03-08T18:20:16,5c5f25a2-6751-40ef-a68f-4c90f4b5d8b7,,Nigeria,NigeriaPM News,P.M. News,4d3e2ef3-26b4-4a14-ae83-ee3302c2adbe
61dea0fe-8477-40bb-9624-4f908b2fd31d,Driver Beats Policeman to Death in Benin,,2014-07-01,,http://allafrica.com/stories/201407020439.html,https://web.archive.org/web/20160629155047/http://allafrica.com/stories/201407020439.html,2016-06-29T15:50:47,61dea0fe-8477-40bb-9624-4f908b2fd31d,,Nigeria,NigeriaDaily Independent,Daily Independent,423a4021-db29-4780-9cee-688d88790af8
